DEBUG 2025-01-11 16:49:47,850 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/messages/api.py first seen with mtime 1736459155.384137
DEBUG 2025-01-11 16:49:47,851 autoreload File /usr/local/lib/python3.9/email/mime/text.py first seen with mtime 1735090236.0
DEBUG 2025-01-11 16:49:47,852 autoreload File /usr/local/lib/python3.9/functools.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:47,857 autoreload File /app/venv/lib/python3.9/site-packages/django/core/management/commands/runserver.py first seen with mtime 1736459179.3386421
DEBUG 2025-01-11 16:49:47,862 autoreload File /app/venv/lib/python3.9/site-packages/django/views/i18n.py first seen with mtime 1736459186.6909635
DEBUG 2025-01-11 16:49:47,865 autoreload File /usr/local/lib/python3.9/unittest/util.py first seen with mtime 1735090237.0
DEBUG 2025-01-11 16:49:47,867 autoreload File /usr/local/lib/python3.9/mimetypes.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:47,872 autoreload File /app/venv/lib/python3.9/site-packages/django/views/static.py first seen with mtime 1736459186.7139642
DEBUG 2025-01-11 16:49:47,873 autoreload File /usr/local/lib/python3.9/string.py first seen with mtime 1735090234.0
DEBUG 2025-01-11 16:49:47,881 autoreload File /app/venv/lib/python3.9/site-packages/django/views/debug.py first seen with mtime 1736459186.6382139
DEBUG 2025-01-11 16:49:47,885 autoreload File /app/venv/lib/python3.9/site-packages/django/views/decorators/debug.py first seen with mtime 1736459186.8404639
DEBUG 2025-01-11 16:49:47,891 autoreload File /app/venv/lib/python3.9/site-packages/django/db/backends/postgresql/features.py first seen with mtime 1736459180.7159936
DEBUG 2025-01-11 16:49:47,895 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework_simplejwt/models.py first seen with mtime 1736459269.334935
DEBUG 2025-01-11 16:49:47,897 autoreload File /usr/local/lib/python3.9/http/__init__.py first seen with mtime 1735090236.0
DEBUG 2025-01-11 16:49:47,904 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/postgres/validators.py first seen with mtime 1736459156.071947
DEBUG 2025-01-11 16:49:47,909 autoreload File /app/venv/lib/python3.9/site-packages/requests/auth.py first seen with mtime 1736459087.036446
DEBUG 2025-01-11 16:49:47,916 autoreload File /app/venv/lib/python3.9/site-packages/django/db/models/query.py first seen with mtime 1736459181.531312
DEBUG 2025-01-11 16:49:47,922 autoreload File /app/venv/lib/python3.9/site-packages/django/core/files/storage/handler.py first seen with mtime 1736459178.5919542
DEBUG 2025-01-11 16:49:47,928 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1736459177.5834837
DEBUG 2025-01-11 16:49:47,932 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/dateparse.py first seen with mtime 1736459185.9307508
DEBUG 2025-01-11 16:49:47,940 autoreload File /app/venv/lib/python3.9/site-packages/django/conf/urls/static.py first seen with mtime 1736459098.0637968
DEBUG 2025-01-11 16:49:47,944 autoreload File /app/venv/lib/python3.9/site-packages/urllib3/_request_methods.py first seen with mtime 1736459056.7550418
DEBUG 2025-01-11 16:49:47,946 autoreload File /usr/local/lib/python3.9/zoneinfo/__init__.py first seen with mtime 1735090237.0
DEBUG 2025-01-11 16:49:47,947 autoreload File /usr/local/lib/python3.9/struct.py first seen with mtime 1735090234.0
DEBUG 2025-01-11 16:49:47,953 autoreload File /app/venv/lib/python3.9/site-packages/django/db/migrations/exceptions.py first seen with mtime 1736459181.0223162
DEBUG 2025-01-11 16:49:47,958 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/admin/views/main.py first seen with mtime 1736459113.0511441
DEBUG 2025-01-11 16:49:47,963 autoreload File /app/venv/lib/python3.9/site-packages/corsheaders/defaults.py first seen with mtime 1736459268.9500463
DEBUG 2025-01-11 16:49:47,971 autoreload File /app/venv/lib/python3.9/site-packages/django/template/loaders/app_directories.py first seen with mtime 1736459185.310275
DEBUG 2025-01-11 16:49:47,972 autoreload File /usr/local/lib/python3.9/selectors.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:47,977 autoreload File /app/venv/lib/python3.9/site-packages/django/core/checks/async_checks.py first seen with mtime 1736459178.057603
DEBUG 2025-01-11 16:49:47,982 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/postgres/forms/array.py first seen with mtime 1736459156.4265423
DEBUG 2025-01-11 16:49:47,988 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/auth/validators.py first seen with mtime 1736459120.5765734
DEBUG 2025-01-11 16:49:47,992 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework/renderers.py first seen with mtime 1736459259.053794
DEBUG 2025-01-11 16:49:47,993 autoreload File /usr/local/lib/python3.9/lib-dynload/_heapq.cpython-39-x86_64-linux-gnu.so first seen with mtime 1735090211.0
DEBUG 2025-01-11 16:49:47,995 autoreload File /usr/local/lib/python3.9/sre_compile.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,001 autoreload File /app/user_auth/admin.py first seen with mtime 1736458894.3108304
DEBUG 2025-01-11 16:49:48,002 autoreload File /usr/local/lib/python3.9/_bootlocale.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,005 autoreload File /app/venv/lib/python3.9/site-packages/psycopg2/extras.py first seen with mtime 1623848397.0
DEBUG 2025-01-11 16:49:48,010 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1736459120.489574
DEBUG 2025-01-11 16:49:48,011 autoreload File /usr/local/lib/python3.9/unittest/signals.py first seen with mtime 1735090237.0
DEBUG 2025-01-11 16:49:48,015 autoreload File /usr/local/lib/python3.9/traceback.py first seen with mtime 1735090234.0
DEBUG 2025-01-11 16:49:48,017 autoreload File /usr/local/lib/python3.9/genericpath.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,022 autoreload File /app/venv/lib/python3.9/site-packages/django/core/mail/message.py first seen with mtime 1736459178.758186
DEBUG 2025-01-11 16:49:48,025 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework/utils/urls.py first seen with mtime 1736459264.6683352
DEBUG 2025-01-11 16:49:48,032 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/deconstruct.py first seen with mtime 1736459185.981804
DEBUG 2025-01-11 16:49:48,035 autoreload File /app/venv/lib/python3.9/site-packages/django/templatetags/i18n.py first seen with mtime 1736459185.4210722
DEBUG 2025-01-11 16:49:48,038 autoreload File /app/venv/lib/python3.9/site-packages/urllib3/util/url.py first seen with mtime 1736459057.253817
DEBUG 2025-01-11 16:49:48,042 autoreload File /app/venv/lib/python3.9/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1736459059.7936954
DEBUG 2025-01-11 16:49:48,044 autoreload File /usr/local/lib/python3.9/codecs.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,046 autoreload File /usr/local/lib/python3.9/types.py first seen with mtime 1735090234.0
DEBUG 2025-01-11 16:49:48,051 autoreload File /app/venv/lib/python3.9/site-packages/django/templatetags/static.py first seen with mtime 1736459185.4436255
DEBUG 2025-01-11 16:49:48,055 autoreload File /app/venv/lib/python3.9/site-packages/django/core/servers/basehttp.py first seen with mtime 1736459179.8056986
